unit_id,rule_id,rule_name,testable_from_open_data,outcome,passed,observed
lcdb1000000892,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000892,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000892,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000892,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000892,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000892,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000892,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000892,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000898,R-01,Area at least 1 hectare,yes,pass,True,area_ha=12.3709; contiguous_plantable_ha=none
lcdb1000000898,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=145.965; erosion_core=yes; area_perimeter_m=124.520
lcdb1000000898,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000898,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000898,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000898,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000898,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000898,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000898,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000898,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000898,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000899,R-01,Area at least 1 hectare,yes,pass,True,area_ha=7.3506; contiguous_plantable_ha=none
lcdb1000000899,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=90.630; erosion_core=yes; area_perimeter_m=81.521
lcdb1000000899,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000899,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000899,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000899,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000899,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000899,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000899,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000899,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000899,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000900,R-01,Area at least 1 hectare,yes,pass,True,area_ha=41.3373; contiguous_plantable_ha=none
lcdb1000000900,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=102.825; erosion_core=yes; area_perimeter_m=100.260
lcdb1000000900,R-03,Not materially mapped as pre-1990 forest land,partial,advisory,,overlap_m2=149.06; overlap_pct=0.0361; sliver_filtered_m2=0.00
lcdb1000000900,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000900,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000900,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000900,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000900,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000900,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000900,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000900,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000901,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.2894; contiguous_plantable_ha=none
lcdb1000000901,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=81.940; erosion_core=yes; area_perimeter_m=63.358
lcdb1000000901,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000901,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000901,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000901,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000901,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000901,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000901,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000901,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000901,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000903,R-01,Area at least 1 hectare,yes,pass,True,area_ha=11.6378; contiguous_plantable_ha=none
lcdb1000000903,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=111.659; erosion_core=yes; area_perimeter_m=100.854
lcdb1000000903,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000903,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000903,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000903,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000903,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000903,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000903,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000903,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000903,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000905,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.7041; contiguous_plantable_ha=none
lcdb1000000905,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=83.075; erosion_core=yes; area_perimeter_m=66.183
lcdb1000000905,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=496.18; overlap_pct=1.8349; sliver_filtered_m2=451.13
lcdb1000000905,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000905,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000905,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000905,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000905,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000905,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000905,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000905,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000919,R-01,Area at least 1 hectare,yes,pass,True,area_ha=14.7574; contiguous_plantable_ha=none
lcdb1000000919,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=217.643; erosion_core=yes; area_perimeter_m=164.759
lcdb1000000919,R-03,Not materially mapped as pre-1990 forest land,partial,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000919,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000919,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000919,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000919,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000919,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000919,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000919,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000919,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000924,R-01,Area at least 1 hectare,yes,pass,True,area_ha=2.8469; contiguous_plantable_ha=none
lcdb1000000924,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=141.902; erosion_core=yes; area_perimeter_m=83.115
lcdb1000000924,R-03,Not materially mapped as pre-1990 forest land,partial,fail,False,overlap_m2=803.50; overlap_pct=2.8223; sliver_filtered_m2=635.60
lcdb1000000924,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000924,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000924,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000924,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000924,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000924,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000924,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000924,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000926,R-01,Area at least 1 hectare,yes,pass,True,area_ha=5.8918; contiguous_plantable_ha=none
lcdb1000000926,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=134.092; erosion_core=yes; area_perimeter_m=102.738
lcdb1000000926,R-03,Not materially mapped as pre-1990 forest land,partial,advisory,,overlap_m2=1189.03; overlap_pct=2.0181; sliver_filtered_m2=0.00
lcdb1000000926,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000926,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000926,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000926,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000926,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000926,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000926,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000926,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000928,R-01,Area at least 1 hectare,yes,pass,True,area_ha=3.0207; contiguous_plantable_ha=none
lcdb1000000928,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=124.655; erosion_core=yes; area_perimeter_m=82.313
lcdb1000000928,R-03,Not materially mapped as pre-1990 forest land,partial,advisory,,overlap_m2=903.49; overlap_pct=2.9909; sliver_filtered_m2=0.00
lcdb1000000928,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000928,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
lcdb1000000928,R-06,Species qualifies as forest species,no,manual,,manual evidence required
lcdb1000000928,R-07,Crown cover more than 30 percent in each hectare,no,manual,,manual evidence required
lcdb1000000928,R-08,Species capable of reaching 5 metres at maturity,no,manual,,manual evidence required
lcdb1000000928,R-09,Exotic forest on LUC class 1 to 6 land within registration limits,no,manual,,manual evidence required
lcdb1000000928,R-10,Not area 1 (approved) land or P90 offsetting land and not already registered,no,manual,,manual evidence required
lcdb1000000928,R-11,Applicant holds a registrable interest,no,manual,,manual evidence required
lcdb1000000929,R-01,Area at least 1 hectare,yes,pass,True,area_ha=5.5719; contiguous_plantable_ha=none
lcdb1000000929,R-02,Average width at least 30 metres,proxy,pass,True,equivalent_rectangle_m=137.150; erosion_core=yes; area_perimeter_m=102.535
lcdb1000000929,R-03,Not materially mapped as pre-1990 forest land,partial,advisory,,overlap_m2=167.69; overlap_pct=0.3010; sliver_filtered_m2=0.00
lcdb1000000929,R-04,No material supplied public-conservation overlap,yes,pass,True,overlap_m2=0.00; overlap_pct=0.0000; sliver_filtered_m2=0.00
lcdb1000000929,R-05,Current land-cover proxy is potentially plantable,proxy,fail,False,Built-up Area (settlement)
