unit_id,width_area_perimeter_m,area_perimeter_pass,width_equivalent_rectangle_m,equivalent_rectangle_pass,erosion_core_pass,methods_disagree
lcdb1000015846,92.102,True,102.042,True,True,False
lcdb1000015847,54.194,True,58.509,True,True,False
lcdb1000015853,28.254,False,30.179,True,True,False
lcdb1000015854,42.667,True,43.75,True,True,False
lcdb1000015855,36.383,True,43.333,True,True,False
lcdb1000015856,22.429,False,25.12,False,True,True
lcdb1000015859,51.891,True,56.833,True,True,False
lcdb1000015860,26.6,False,28.56,False,True,True
lcdb1000015862,44.49,True,48.912,True,True,False
lcdb1000015864,45.498,True,55.818,True,True,False
lcdb1000015868,41.28,True,51.843,True,True,False
lcdb1000015870,54.623,True,63.344,True,True,False
lcdb1000015872,55.953,True,58.534,True,True,False
lcdb1000015873,71.12,True,79.751,True,True,False
lcdb1000015874,33.98,True,35.59,True,True,False
lcdb1000015875,42.058,True,44.489,True,True,False
lcdb1000015876,47.572,True,52.855,True,True,False
lcdb1000015878,33.023,True,38.248,True,True,False
lcdb1000015882,33.615,True,39.315,True,True,False
lcdb1000015883,50.44,True,51.754,True,True,False
lcdb1000015887,34.663,True,37.79,True,True,False
lcdb1000015888,85.449,True,86.636,True,True,False
lcdb1000015892,38.589,True,43.95,True,True,False
lcdb1000015896,47.793,True,48.709,True,True,False
lcdb1000015899,49.881,True,52.297,True,True,False
lcdb1000015903,58.948,True,68.067,True,True,False
lcdb1000015904,46.768,True,48.549,True,True,False
lcdb1000015906,42.125,True,59.165,True,True,False
lcdb1000015907,61.04,True,65.089,True,True,False
lcdb1000015908,56.466,True,57.202,True,True,False
lcdb1000015912,26.083,False,32.124,True,True,False
lcdb1000015913,54.643,True,57.641,True,True,False
lcdb1000015917,52.107,True,53.518,True,True,False
lcdb1000015918,65.429,True,74.61,True,True,False
lcdb1000015920,38.559,True,40.531,True,True,False
lcdb1000015921,20.44,False,23.106,False,True,True
lcdb1000015923,43.52,True,44.942,True,True,False
lcdb1000015924,35.515,True,37.719,True,True,False
lcdb1000015926,26.58,False,30.695,True,True,False
lcdb1000015929,51.947,True,55.383,True,True,False
lcdb1000015933,36.349,True,41.373,True,True,False
lcdb1000015935,72.603,True,76.715,True,True,False
lcdb1000015936,43.826,True,50.887,True,True,False
lcdb1000015937,50.018,True,53.6,True,True,False
lcdb1000015938,36.285,True,42.798,True,True,False
lcdb1000015940,53.933,True,64.461,True,True,False
lcdb1000015941,36.149,True,42.072,True,True,False
lcdb1000015942,51.851,True,62.187,True,True,False
lcdb1000015943,89.219,True,89.692,True,True,False
lcdb1000015948,60.222,True,73.426,True,True,False
lcdb1000015949,68.988,True,74.314,True,True,False
lcdb1000015950,64.372,True,70.279,True,True,False
lcdb1000015951,61.048,True,63.586,True,True,False
lcdb1000015953,45.288,True,48.645,True,True,False
lcdb1000015955,58.223,True,61.699,True,True,False
lcdb1000015957,62.196,True,64.625,True,True,False
lcdb1000015958,44.167,True,47.123,True,True,False
lcdb1000015961,57.25,True,58.769,True,True,False
lcdb1000015962,64.927,True,65.625,True,True,False
lcdb1000015963,50.067,True,54.476,True,True,False
lcdb1000015964,38.696,True,43.283,True,True,False
lcdb1000015966,58.108,True,68.911,True,True,False
lcdb1000015968,56.648,True,60.019,True,True,False
lcdb1000015969,51.38,True,57.248,True,True,False
lcdb1000015970,48.668,True,54.458,True,True,False
lcdb1000015971,45.079,True,49.655,True,True,False
lcdb1000015972,37.424,True,41.732,True,True,False
lcdb1000015973,46.209,True,48.275,True,True,False
lcdb1000015974,47.833,True,53.241,True,True,False
lcdb1000015975,28.2,False,35.696,True,True,False
lcdb1000015976,45.606,True,46.302,True,True,False
lcdb1000015978,50.165,True,54.114,True,True,False
lcdb1000015979,61.979,True,65.378,True,True,False
lcdb1000015980,64.747,True,83.707,True,True,False
lcdb1000015981,57.251,True,71.237,True,True,False
lcdb1000015982,57.952,True,59.507,True,True,False
lcdb1000015986,63.586,True,79.17,True,True,False
lcdb1000015987,40.079,True,47.155,True,True,False
lcdb1000015988,39.862,True,45.212,True,True,False
lcdb1000015989,47.575,True,54.949,True,True,False
lcdb1000015992,49.153,True,52.367,True,True,False
lcdb1000015993,25.866,False,27.037,False,True,True
lcdb1000015994,52.955,True,54.746,True,True,False
lcdb1000015995,38.526,True,42.187,True,True,False
lcdb1000015996,35.024,True,39.021,True,True,False
lcdb1000015997,60.81,True,67.516,True,True,False
lcdb1000015998,73.135,True,82.81,True,True,False
lcdb1000016000,46.356,True,55.243,True,True,False
lcdb1000016001,115.12,True,127.784,True,True,False
lcdb1000016002,41.176,True,45.276,True,True,False
lcdb1000016003,92.745,True,109.109,True,True,False
lcdb1000016005,109.669,True,159.668,True,True,False
lcdb1000016006,108.385,True,123.413,True,True,False
lcdb1000016007,40.036,True,41.299,True,True,False
lcdb1000016008,11.08,False,12.218,False,False,False
lcdb1000016010,70.907,True,73.859,True,True,False
lcdb1000016012,88.666,True,95.522,True,True,False
lcdb1000016013,52.245,True,81.175,True,True,False
lcdb1000016014,66.484,True,67.946,True,True,False
lcdb1000016015,115.391,True,166.929,True,True,False
lcdb1000016016,76.084,True,76.295,True,True,False
lcdb1000016017,95.221,True,154.74,True,True,False
lcdb1000016018,35.665,True,44.94,True,True,False
lcdb1000016019,28.683,False,29.287,False,True,True
lcdb1000016020,52.288,True,53.376,True,True,False
lcdb1000016021,40.925,True,42.382,True,True,False
lcdb1000016023,96.605,True,98.131,True,True,False
lcdb1000016024,134.036,True,139.724,True,True,False
lcdb1000016025,29.112,False,29.677,False,True,True
lcdb1000016026,53.24,True,59.861,True,True,False
lcdb1000016027,57.838,True,64.966,True,True,False
lcdb1000016031,73.444,True,87.188,True,True,False
lcdb1000016032,57.275,True,59.999,True,True,False
lcdb1000016035,33.247,True,43.195,True,True,False
lcdb1000016036,57.822,True,64.0,True,True,False
lcdb1000016037,56.351,True,60.684,True,True,False
lcdb1000016038,52.922,True,57.696,True,True,False
lcdb1000016039,51.055,True,63.707,True,True,False
lcdb1000016040,70.158,True,76.002,True,True,False
lcdb1000016041,102.701,True,106.271,True,True,False
lcdb1000016042,69.879,True,78.462,True,True,False
lcdb1000016043,91.139,True,104.941,True,True,False
lcdb1000016045,61.508,True,98.462,True,True,False
lcdb1000016046,86.694,True,92.59,True,True,False
lcdb1000016049,95.17,True,104.947,True,True,False
lcdb1000016050,87.724,True,93.923,True,True,False
lcdb1000016051,196.489,True,213.944,True,True,False
lcdb1000016052,59.208,True,74.223,True,True,False
lcdb1000016053,88.147,True,117.283,True,True,False
lcdb1000016054,62.729,True,63.33,True,True,False
lcdb1000016055,52.855,True,57.89,True,True,False
lcdb1000016056,67.815,True,73.744,True,True,False
lcdb1000016057,94.76,True,117.315,True,True,False
lcdb1000016058,71.429,True,80.007,True,True,False
lcdb1000016059,49.802,True,58.605,True,True,False
lcdb1000016060,67.542,True,71.751,True,True,False
lcdb1000016061,148.914,True,159.766,True,True,False
lcdb1000016062,86.889,True,110.816,True,True,False
lcdb1000016063,101.735,True,117.513,True,True,False
lcdb1000016064,132.7,True,152.647,True,True,False
lcdb1000016065,236.397,True,248.672,True,True,False
lcdb1000016066,212.084,True,241.172,True,True,False
lcdb1000016067,30.349,True,30.803,True,True,False
lcdb1000016068,106.415,True,117.601,True,True,False
lcdb1000016069,76.507,True,86.122,True,True,False
lcdb1000016070,48.624,True,51.744,True,True,False
lcdb1000016071,78.646,True,81.963,True,True,False
lcdb1000016072,152.285,True,191.157,True,True,False
lcdb1000016074,48.744,True,50.033,True,True,False
lcdb1000016075,159.986,True,222.76,True,True,False
lcdb1000016079,115.944,True,133.276,True,True,False
lcdb1000016082,168.379,True,177.46,True,True,False
lcdb1000016084,134.532,True,144.459,True,True,False
lcdb1000016086,47.58,True,52.478,True,True,False
lcdb1000016087,57.183,True,60.443,True,True,False
lcdb1000016088,31.718,True,34.31,True,True,False
lcdb1000016089,53.007,True,58.43,True,True,False
lcdb1000016090,176.304,True,187.312,True,True,False
lcdb1000016091,50.766,True,52.864,True,True,False
lcdb1000016092,116.584,True,126.06,True,True,False
lcdb1000016093,128.203,True,166.062,True,True,False
lcdb1000016094,141.41,True,155.14,True,True,False
lcdb1000016095,149.435,True,178.647,True,True,False
lcdb1000016096,151.704,True,170.3,True,True,False
lcdb1000016097,66.905,True,81.899,True,True,False
lcdb1000016098,235.633,True,272.723,True,True,False
lcdb1000016099,239.593,True,325.243,True,True,False
lcdb1000016100,196.698,True,242.659,True,True,False
lcdb1000016101,30.032,True,41.869,True,True,False
lcdb1000016102,296.679,True,349.715,True,True,False
lcdb1000016103,40.772,True,44.712,True,True,False
lcdb1000016104,55.654,True,58.347,True,True,False
lcdb1000016105,46.597,True,54.239,True,True,False
lcdb1000016106,40.451,True,41.826,True,True,False
lcdb1000016107,148.198,True,152.511,True,True,False
lcdb1000016108,223.799,True,265.362,True,True,False
lcdb1000016109,59.485,True,60.537,True,True,False
lcdb1000016110,298.759,True,365.544,True,True,False
lcdb1000016112,34.893,True,36.87,True,True,False
lcdb1000016113,74.601,True,80.613,True,True,False
lcdb1000016116,56.312,True,59.918,True,True,False
lcdb1000016117,57.356,True,57.575,True,True,False
lcdb1000016118,75.145,True,80.135,True,True,False
lcdb1000016119,27.914,False,29.457,False,True,True
lcdb1000016120,99.716,True,101.974,True,True,False
lcdb1000016121,54.916,True,56.924,True,True,False
lcdb1000016122,134.3,True,134.483,True,True,False
lcdb1000016125,71.401,True,82.995,True,True,False
lcdb1000016126,127.871,True,128.184,True,True,False
lcdb1000016128,47.639,True,51.047,True,True,False
lcdb1000016130,37.007,True,41.115,True,True,False
lcdb1000016131,62.454,True,64.372,True,True,False
lcdb1000016133,48.148,True,48.617,True,True,False
lcdb1000016134,15.716,False,21.063,False,True,True
lcdb1000016138,41.305,True,41.721,True,True,False
lcdb1000016139,54.067,True,56.067,True,True,False
lcdb1000016141,71.208,True,73.028,True,True,False
lcdb1000016142,45.694,True,49.26,True,True,False
lcdb1000016143,57.993,True,58.868,True,True,False
lcdb1000016144,47.245,True,48.616,True,True,False
lcdb1000016145,34.891,True,36.626,True,True,False
lcdb1000016146,76.37,True,79.431,True,True,False
lcdb1000016147,47.465,True,49.314,True,True,False
lcdb1000016148,62.727,True,63.025,True,True,False
lcdb1000016149,37.917,True,38.467,True,True,False
lcdb1000016153,49.913,True,51.334,True,True,False
lcdb1000016160,57.135,True,61.051,True,True,False
lcdb1000016161,36.85,True,38.266,True,True,False
lcdb1000016162,40.861,True,44.539,True,True,False
lcdb1000016163,34.276,True,36.834,True,True,False
lcdb1000016169,43.424,True,55.481,True,True,False
lcdb1000016170,50.184,True,58.069,True,True,False
lcdb1000016174-part-1,70.46,True,79.602,True,True,False
lcdb1000016174-part-2,7.021,False,7.891,False,False,False
lcdb1000016185,49.828,True,58.981,True,True,False
lcdb1000016187,43.887,True,56.402,True,True,False
lcdb1000016188,33.798,True,38.118,True,True,False
lcdb1000016191,36.692,True,37.416,True,True,False
lcdb1000016192-part-1,116.243,True,116.574,True,True,False
lcdb1000016192-part-2,62.486,True,65.035,True,True,False
lcdb1000016192-part-3,39.081,True,41.73,True,True,False
lcdb1000016192-part-4,54.269,True,68.752,True,True,False
lcdb1000016192-part-5,28.02,False,30.589,True,True,False
lcdb1000016196,47.622,True,49.455,True,True,False
lcdb1000016200,41.587,True,60.046,True,True,False
lcdb1000016201,54.449,True,55.203,True,True,False
lcdb1000016203,51.891,True,56.51,True,True,False
lcdb1000016205,51.612,True,57.493,True,True,False
lcdb1000016216,117.275,True,117.705,True,True,False
lcdb1000016217,111.676,True,112.474,True,True,False
lcdb1000016218-part-1,74.71,True,75.018,True,True,False
lcdb1000016218-part-2,41.717,True,43.909,True,True,False
lcdb1000016218-part-3,8.096,False,8.736,False,False,False
lcdb1000016219,79.488,True,79.756,True,True,False
lcdb1000016220,58.79,True,59.735,True,True,False
lcdb1000016225,55.653,True,55.818,True,True,False
lcdb1000016276,49.165,True,51.855,True,True,False
lcdb1000016277,33.539,True,34.543,True,True,False
lcdb1000016278,29.325,False,30.823,True,True,False
lcdb1000016281,71.019,True,79.336,True,True,False
lcdb1000016283-part-1,57.517,True,62.454,True,True,False
lcdb1000016283-part-2,18.824,False,19.62,False,False,False
lcdb1000016284,47.542,True,49.675,True,True,False
lcdb1000016286-part-1,27.69,False,28.13,False,True,True
lcdb1000016286-part-2,11.455,False,11.894,False,False,False
lcdb1000016286-part-3,1.542,False,1.655,False,False,False
lcdb1000016287,46.617,True,57.989,True,True,False
lcdb1000016290,218.643,True,232.143,True,True,False
lcdb1000016291,80.236,True,84.638,True,True,False
lcdb1000016292,56.501,True,61.958,True,True,False
lcdb1000016298,74.988,True,94.597,True,True,False
lcdb1000016352,43.565,True,68.581,True,True,False
lcdb1000016353,53.263,True,56.283,True,True,False
lcdb1000018112,45.75,True,88.138,True,True,False
lcdb1000018116,13.565,False,22.568,False,False,False
lcdb1000018120,28.702,False,37.506,True,True,False
lcdb1000018123,113.619,True,120.684,True,True,False
lcdb1000018124,110.133,True,120.494,True,True,False
lcdb1000018127,67.592,True,74.701,True,True,False
lcdb1000018145,8.826,False,10.947,False,False,False
lcdb1000018146,109.776,True,152.245,True,True,False
lcdb1000018150,6.032,False,6.642,False,False,False
lcdb1000018174,20.157,False,29.826,False,True,True
lcdb1000018177,22.255,False,29.852,False,True,True
lcdb1000018179,11.726,False,14.72,False,False,False
lcdb1000018183,9.332,False,10.995,False,False,False
lcdb1000018184,26.622,False,33.68,True,True,False
lcdb1000018186,9.811,False,11.913,False,False,False
lcdb1000018187,18.865,False,28.461,False,True,True
lcdb1000018189,16.005,False,22.689,False,False,False
lcdb1000018190,15.218,False,26.827,False,False,False
lcdb1000018191,52.246,True,77.831,True,True,False
lcdb1000018195,10.027,False,11.461,False,False,False
lcdb1000018196,21.732,False,35.17,True,True,False
lcdb1000018199,20.783,False,25.562,False,True,True
lcdb1000018200,21.512,False,26.88,False,True,True
lcdb1000018203,47.31,True,92.917,True,True,False
lcdb1000018205,15.166,False,25.353,False,False,False
lcdb1000018206,11.518,False,14.282,False,False,False
lcdb1000018207,17.272,False,21.841,False,True,True
lcdb1000018209,16.478,False,23.171,False,True,True
lcdb1000018210,9.671,False,12.436,False,False,False
lcdb1000018211,21.114,False,28.779,False,True,True
lcdb1000018212,10.442,False,12.976,False,False,False
lcdb1000018213,48.39,True,77.838,True,True,False
lcdb1000018214,25.445,False,36.268,True,True,False
lcdb1000018215,13.721,False,20.728,False,False,False
lcdb1000018216,14.085,False,17.122,False,False,False
lcdb1000018217,15.373,False,25.247,False,False,False
lcdb1000018220,18.771,False,28.726,False,True,True
lcdb1000018221,29.691,False,36.833,True,True,False
lcdb1000018222,23.148,False,28.635,False,True,True
lcdb1000018223,11.602,False,14.728,False,False,False
lcdb1000018224,18.148,False,26.725,False,True,True
lcdb1000018225,153.79,True,305.611,True,True,False
lcdb1000018226,10.861,False,13.6,False,False,False
lcdb1000018227,13.062,False,16.561,False,False,False
lcdb1000018228,13.413,False,17.773,False,False,False
lcdb1000018229,18.777,False,30.807,True,True,False
lcdb1000018230,12.223,False,14.944,False,False,False
lcdb1000018231,116.001,True,134.67,True,True,False
lcdb1000018233,14.207,False,22.191,False,False,False
lcdb1000018234,19.854,False,24.902,False,True,True
lcdb1000018235,17.159,False,26.482,False,False,False
lcdb1000018236,9.433,False,11.797,False,False,False
lcdb1000018237,17.473,False,25.252,False,True,True
lcdb1000018238,67.892,True,77.301,True,True,False
lcdb1000018239,28.726,False,46.367,True,True,False
lcdb1000018240,18.486,False,31.297,True,True,False
lcdb1000018241,8.781,False,10.57,False,False,False
lcdb1000018242,22.48,False,37.759,True,True,False
lcdb1000018243,23.296,False,29.566,False,True,True
lcdb1000018244,26.332,False,34.984,True,True,False
lcdb1000018245,14.879,False,23.257,False,False,False
lcdb1000018246,11.424,False,14.081,False,False,False
lcdb1000018247,20.539,False,26.25,False,True,True
lcdb1000018248,15.365,False,17.14,False,True,True
lcdb1000018249,41.828,True,79.697,True,True,False
lcdb1000018250,15.685,False,25.483,False,False,False
lcdb1000018251,30.1,True,58.266,True,True,False
lcdb1000018252,10.55,False,13.648,False,False,False
lcdb1000018253,53.33,True,69.542,True,True,False
lcdb1000018254,40.678,True,51.214,True,True,False
lcdb1000018255,20.308,False,24.827,False,True,True
lcdb1000018257,14.411,False,20.826,False,False,False
lcdb1000018258,11.306,False,13.369,False,False,False
lcdb1000018259,24.917,False,36.818,True,True,False
lcdb1000018261,18.328,False,26.337,False,True,True
lcdb1000018262,13.204,False,15.022,False,False,False
lcdb1000018263,11.407,False,14.888,False,False,False
lcdb1000018264,129.117,True,220.233,True,True,False
lcdb1000018265,122.181,True,152.346,True,True,False
lcdb1000018266,19.187,False,24.082,False,False,False
lcdb1000018267,14.582,False,20.865,False,False,False
lcdb1000018268,34.936,True,54.565,True,True,False
lcdb1000018269,41.887,True,83.74,True,True,False
